variable,spend_multiplier,draw_n,spend_q05,spend_q50,spend_q95,contribution_q05,contribution_q50,contribution_q95,contribution_vs_current_q05,contribution_vs_current_q50,contribution_vs_current_q95,roi_q05,roi_q50,roi_q95,mroi_q05,mroi_q50,mroi_q95,cost_per_kpi_q05,cost_per_kpi_q50,cost_per_kpi_q95,value_per_cost_q05,value_per_cost_q50,value_per_cost_q95
tv,0.4,12,206127.636755058,206127.636755058,206127.636755058,14265.5597875619,19079.7530510957,25186.0401336385,-22162.024646594,-16404.9055715436,-11622.3994791039,0.0692074096037578,0.0925628089054752,0.122186624414499,0.0442995024857317,0.0786223962190789,0.117135599007254,8.18420186981889,10.8058926822543,14.4493198882234,2.07622228811274,2.77688426716426,3.66559873243497
tv,0.45,12,231893.59134944,231893.59134944,231893.59134944,15949.5365301905,21341.6504654636,26926.5686973552,-20421.4960828773,-14298.0322664212,-9938.42273647535,0.0687795485738808,0.092032083945364,0.116116053663508,0.033861730217084,0.062148434150523,0.145561306014656,8.61207359748802,10.866443179671,14.5392056321194,2.06338645721642,2.76096251836092,3.48348160990524
tv,0.5,12,257659.545943823,257659.545943823,257659.545943823,17172.5090061308,22759.0824300025,30677.0946988279,-16670.9700814046,-12990.9356853068,-8715.4502605351,0.0666480604986973,0.0883300571947939,0.119060578898623,0.0129734716288482,0.0459726337831255,0.0820505433082486,8.39908565245155,11.3214639609141,15.0041875565088,1.99944181496092,2.64990171584382,3.57181736695869
tv,0.55,12,283425.500538205,283425.500538205,283425.500538205,17579.2313036996,24547.7991495085,31460.7498326296,-15887.3149476029,-11549.324738178,-8308.7279629663,0.0620241695624347,0.0866111168645516,0.111001832131858,0.00990262526594181,0.0782792298020271,0.157337606932601,9.00886031153172,11.5468898719731,16.1227471009246,1.86072508687304,2.59833350593655,3.33005496395574
tv,0.6,12,309191.455132587,309191.455132587,309191.455132587,19067.0973396596,25784.3611356885,35514.7034688438,-13117.137878615,-10023.5195489644,-6820.8619270063,0.0616676076364504,0.0833928645428823,0.114863146698586,-0.0105624464529733,0.047809073690866,0.110372206186836,8.70601257881356,11.9967141441329,16.2159687772438,1.85002822909351,2.50178593628647,3.44589440095759
tv,0.65,12,334957.409726969,334957.409726969,334957.409726969,20442.8287273312,27545.4715653461,37293.9602219818,-11237.635379355,-8445.11148116595,-5445.13053933471,0.0610311285365937,0.0822357433077805,0.111339409545771,0.0216365848311598,0.0599913050573064,0.129456554296991,8.98154574449133,12.160276986244,16.3850812524368,1.83093385609781,2.46707229923341,3.34018228637314
tv,0.7,12,360723.364321352,360723.364321352,360723.364321352,21257.7020986795,29064.2031356524,38152.8197815562,-9550.6092732787,-7051.30095687485,-4630.25716798635,0.0589307602480166,0.0805720006252782,0.105767531452628,0.00859007338255565,0.0430075857143729,0.12852832942694,9.45469735622875,12.411411493851,16.969066677426,1.7679228074405,2.41716001875835,3.17302594357883
tv,0.75,12,386489.318915734,386489.318915734,386489.318915734,22003.8228865625,30671.2650705526,41464.4748816625,-9153.96276857446,-5474.80032476306,-3884.13638010341,0.0569325510684033,0.0793586357227116,0.107284917984248,-0.0430632197558388,0.0498500623514297,0.0884304172463173,9.32097464199786,12.6015454220215,17.564644148802,1.7079765320521,2.38075907168135,3.21854753952745
tv,0.8,12,412255.273510116,412255.273510116,412255.273510116,23323.7442892167,31230.0710318437,41221.0344020954,-6875.46865304357,-5113.5867117295,-2458.19184049241,0.0565759755857784,0.0757542062856774,0.099989101536827,-0.0177212615997912,0.0455731922425698,0.113222301958518,10.0010899651067,13.2010990995623,17.6753469939522,1.69727926757335,2.27262618857032,2.99967304610481
tv,0.85,12,438021.228104499,438021.228104499,438021.228104499,25179.2911991927,31849.4393981247,42416.9789202912,-5342.50317468133,-3738.29279869784,-708.668067473118,0.0574841801803855,0.0727120910005906,0.0968377242898643,-0.00298692181651339,0.0677525569425008,0.12307121511849,10.3265541123901,13.7532271986995,17.3960904871914,1.72452540541157,2.18136273001772,2.90513172869593
tv,0.9,12,463787.182698881,463787.182698881,463787.182698881,25301.269392651,33915.1421994977,45588.0262609096,-5419.46406658259,-1752.20502478941,-586.689874014839,0.0545536192816225,0.0731265189394368,0.0982951404470101,-0.0199441147608598,0.0390547286933524,0.122609454831079,10.1734429133767,13.6779407302561,18.3305894855059,1.63660857844867,2.1937955681831,2.9488542134103
tv,0.95,12,489553.137293263,489553.137293263,489553.137293263,25461.980737972,34290.758409175,47618.1784658472,-2299.27501549223,-1151.40039400935,270.113685614706,0.0520106578802685,0.0700450181951001,0.0972686616393225,-0.0104833564238912,0.0446868905940086,0.0892369427676301,10.2808035306176,14.2806982219335,19.2268285146874,1.56031973640806,2.101350545853,2.91805984917968
tv,1,12,515319.091887645,515319.091887645,515319.091887645,25887.9592666659,35611.0151118192,47348.0647802325,0,0,0,0.0502367555834904,0.0691047851174577,0.0918810607361618,-0.00230082151214155,0.0428262395600362,0.127987327121802,10.8836357785585,14.4731376540486,19.9057440789157,1.50710266750471,2.07314355352373,2.75643182208486
tv,1.05,12,541085.046482028,541085.046482028,541085.046482028,27051.6551032797,36986.2948806027,48483.0911701999,-59.2828626116243,1103.45894395204,3297.71565927668,0.049995199976716,0.0683557882833327,0.0896034578767653,-0.057628262610432,0.026852676513525,0.126295598696561,11.1602835838694,14.6295304501331,20.0019201936531,1.49985599930148,2.05067364849998,2.68810373630296
tv,1.1,12,566851.00107641,566851.00107641,566851.00107641,27929.4456708903,37789.3866172519,49498.3851058374,-180.827409840043,1829.60920494488,3194.84379887428,0.0492712293316132,0.0666654668431254,0.0873216859665829,-0.0971415631416434,0.0300850639759412,0.116908504804849,11.4519089837854,15.0003535526224,20.2958199656363,1.4781368799484,1.99996400529376,2.61965057899749
tv,1.15,12,592616.955670792,592616.955670792,592616.955670792,29165.7949602571,37846.844821667,50287.2024065323,691.898693739386,2190.21463520815,3946.13406694312,0.0492152556236666,0.0638639250185266,0.0848561653954221,-0.00445343650774496,0.0345117017155707,0.138657503880905,11.7846475307963,15.6595356967639,20.3189028956119,1.47645766871,1.9159177505558,2.54568496186266
tv,1.2,12,618382.910265175,618382.910265175,618382.910265175,29205.6445355477,38908.6433266028,51628.5528197221,2039.52424903426,3505.28844540346,5016.50844510717,0.0472290615583535,0.0629199848196291,0.0834896177799979,-0.0790625307629535,0.0558321397870119,0.112276688887788,11.9775371667778,15.8933281496779,21.1734039806075,1.4168718467506,1.88759954458887,2.50468853339994
tv,1.25,12,644148.864859557,644148.864859557,644148.864859557,28911.0061027392,40879.4381843545,51226.7736343086,1858.19129419138,3919.44344833187,6610.48917197574,0.0448824917343332,0.0634627186578484,0.0795262965269333,-0.0669270517455278,0.0213466393130202,0.0732869793790633,12.5744570497047,15.7577447703768,22.2804029223503,1.34647475203,1.90388155973545,2.385788895808
tv,1.3,12,669914.819453939,669914.819453939,669914.819453939,29990.7174044759,40586.5743359683,51612.0353386711,3282.20907172445,4222.54940272264,5967.90826978756,0.0447679563633507,0.0605846790627072,0.0770426833977805,-0.0234588384802478,0.0244432487579237,0.0974545015971451,12.9798178866237,16.5087200776378,22.3374056185118,1.34303869090052,1.81754037188122,2.31128050193341
tv,1.35,12,695680.774048321,695680.774048321,695680.774048321,30578.1782900658,40801.3780212965,53252.2007520558,3098.91671849223,5541.13003778474,6976.18894434088,0.0439543242112681,0.0586495696637758,0.0765468915321167,-0.0664976716044449,0.0509406579348424,0.107158621039436,13.0638877684593,17.0504895240773,22.7508901102304,1.31862972633804,1.75948708991328,2.2964067459635
tv,1.4,12,721446.728642704,721446.728642704,721446.728642704,31213.7798012278,42632.7506611763,55691.6106647136,5178.28460238752,6234.38113182959,8343.54588448111,0.0432655365420424,0.059093414618961,0.0771943491510305,-0.0511243006628246,0.00323138116194903,0.0590718991639621,12.9543160995309,16.9242246311202,23.1130844529865,1.29796609626127,1.77280243856883,2.31583047453092
tv,1.45,12,747212.683237086,747212.683237086,747212.683237086,31737.7758663497,42110.295452642,56117.2438514992,4674.60947256821,6315.67956562488,8769.17907126674,0.0424748891157132,0.0563565051789688,0.0751021029359235,-0.0396677973460753,0.0280500237823855,0.0804545338991943,13.3152063778186,17.7442788069915,23.5433222032841,1.2742466734714,1.69069515536906,2.25306308807771
tv,1.5,12,772978.637831468,772978.637831468,772978.637831468,31374.9147444316,43252.6325688834,55118.8861037824,4964.47545883033,7552.83933672203,9797.82758302227,0.0405896272016669,0.0559557928925764,0.0713071272686322,-0.120481982144716,0.0259356159562705,0.168178313430399,14.0238435946626,17.8778582995157,24.6368362791697,1.21768881605001,1.67867378677729,2.13921381805897
tv,1.55,12,798744.59242585,798744.59242585,798744.59242585,32075.2293385397,42666.6126711669,56151.6468483219,5594.22965483846,7361.39680351787,10445.5522477831,0.040157053509589,0.053417091114927,0.0702998773084458,-0.0411289439907189,0.0281804306180555,0.10461897248822,14.2247758927434,18.7206882650331,24.9022254524031,1.20471160528767,1.60251273344781,2.10899631925338
tv,1.6,12,824510.547020233,824510.547020233,824510.547020233,33627.793496584,44059.524734645,56504.8349629705,6695.70653427531,8127.96876656061,10637.4471560012,0.0407851586836752,0.053437187545842,0.0685313670846032,-0.0455118567689036,0.0253747966951746,0.0866294033961636,14.5918583349648,18.7138221199274,24.5187227970812,1.22355476051026,1.60311562637526,2.05594101253809
tv,1.65,12,850276.501614615,850276.501614615,850276.501614615,33563.3261927942,44685.3419229545,57783.8732915483,6950.65760000095,8820.95530794477,10435.8085113158,0.0394734255610496,0.0525538949248865,0.067958920635606,-0.0804313417125432,0.0151341061558358,0.0944498736759125,14.7147716686375,19.0288232032218,25.3334993299074,1.18420276683149,1.57661684774659,2.03876761906818
tv,1.7,12,876042.456208997,876042.456208997,876042.456208997,33502.9681754348,44421.7006615668,58035.5019061885,6500.02356956258,9152.51969934457,11898.3818775663,0.0382435439492467,0.0507072463745629,0.0662473622081427,-0.0298358898203294,0.0310616200700447,0.116049876062507,15.0949406386642,19.7211187976304,26.1482042910853,1.1473063184774,1.52121739123689,1.98742086624428
tv,1.75,12,901808.410803379,901808.410803379,901808.410803379,32963.5635931547,45651.6082424057,59016.0885758566,7075.60432648884,9839.67146714235,12621.039696085,0.0365527347031383,0.0506222914928647,0.0654419363013945,-0.0842531729860047,0.00660649135621872,0.0885006522203442,15.2807214535107,19.7558543355457,27.3577341920232,1.09658204109415,1.51866874478594,1.96325808904184
tv,1.8,12,927574.365397762,927574.365397762,927574.365397762,34741.3206287081,45811.8754789882,61296.3923625392,8179.91868045211,9746.52287578106,13948.3275823067,0.0374539464701683,0.0493888977401215,0.066082456188032,-0.149706670528471,0.0203292177553632,0.108776718787452,15.1326094350153,20.2496802032896,26.6994561119612,1.12361839410505,1.48166693220365,1.98247368564096
tv,1.85,12,953340.319992144,953340.319992144,953340.319992144,34256.0998539465,46440.5253488976,57439.0570872264,8368.14058728062,10308.1121609107,12214.3329658465,0.0359327085360543,0.0487134807738755,0.0602503176281265,-0.0570789826834886,0.0159255435155757,0.0931405482450824,16.5974228745505,20.5322952303326,27.8297974391943,1.07798125608163,1.46140442321626,1.80750952884379
tv,1.9,12,979106.274586526,979106.274586526,979106.274586526,33969.1905836484,46338.0626300369,59838.9122242051,8019.70246479541,10881.3619483269,12563.9110254567,0.0346940791468153,0.0473268978381385,0.0611158500127832,-0.0358518502195632,0.0300653857532411,0.111890175592439,16.3623675329859,21.1334152795998,28.8233619277886,1.04082237440446,1.41980693514415,1.8334755003835
tv,1.95,12,1004872.22918091,1004872.22918091,1004872.22918091,34313.2295275221,47937.1170696676,60461.1119373863,8425.27026085622,11279.44039198,13241.6981250319,0.0341468582085222,0.0477046888923799,0.0601679598476608,-0.0806664930342108,-0.00389405904615573,0.0690642863285129,16.6201413930587,20.9642378771843,29.2852711043977,1.02440574625567,1.4311406667714,1.80503879542982
tv,2,12,1030638.18377529,1030638.18377529,1030638.18377529,34272.6261986356,47605.654477174,61628.3968142978,8384.66693196974,10122.0720046837,14280.3320340653,0.0332537904554369,0.0461904625955071,0.0597963453949952,-0.0423201984871523,0.0471191017049465,0.112252119892503,16.72343005905,21.6502915069727,30.0717598296077,0.997613713663107,1.38571387786521,1.79389036184986
tv,2.05,12,1056404.13836967,1056404.13836967,1056404.13836967,34684.2602474711,47287.8523832079,63592.7101361945,8796.3009808052,11983.4655267634,16244.6453559619,0.0328323782420983,0.0447630321253628,0.0601973315196737,-0.168426031225575,0.00627981431075855,0.0643499648373328,16.6120320412073,22.3400553745544,30.4577387792694,0.984971347262949,1.34289096376088,1.80591994559021
tv,2.1,12,1082170.09296406,1082170.09296406,1082170.09296406,34637.648161736,48083.1947435291,59253.0526631243,7423.97300648697,11463.1861931589,14938.3249791997,0.032007582160087,0.0444321969865473,0.0547539181209773,-0.0971742100210894,0.0176931676448263,0.247356542998998,18.2635331738366,22.5063899869758,31.2425973008041,0.96022746480261,1.33296590959642,1.64261754362932
tv,2.15,12,1107936.04755844,1107936.04755844,1107936.04755844,35134.771325036,48359.5656065657,65626.4301186598,9246.81205837015,11947.0519938038,18278.3653384273,0.0317119127971895,0.0436483366644996,0.059233048932094,-0.184998898989727,0.000608658537156489,0.100548688270929,16.8824671028908,22.9105743994102,31.533890951183,0.951357383915686,1.30945009993499,1.77699146796282
tv,2.2,12,1133702.00215282,1133702.00215282,1133702.00215282,35027.1376085303,49074.2678575814,60859.7568872798,9057.10716646445,11776.985405509,15789.8267923388,0.0308962474636336,0.0432867435749367,0.0536823228429617,,,,18.6281059954377,23.1073761977739,32.3663901636291,0.926887423909006,1.2986023072481,1.61046968528885
